day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2674,260,6,,,,,,,,,,,,,,,,1443.0
2675,260,6,,,,,,,,,,,,,,,,1443.0
2676,264,6,,,,,,,,,,,,,,,,1438.0
2677,264,6,,,,,,,,,,,,,,,,1438.0
2678,264,6,,,,,,,,,,,,,,,,1438.0
2679,264,6,,,,,,,,,,,,,,,,1438.0
2680,265,6,,,,,,,,,,,,,,,,1440.0
2681,265,6,,,,,,,,,,,,,,,,1440.0
2682,265,6,,,,,,,,,,,,,,,,1442.0
2683,265,6,,,,,,,,,,,,,,,,1442.0
2684,265,6,,,,,,,,,,,,,,,,1442.0
2685,265,6,,,,,,,,,,,,,,,,1441.0
2686,265,6,,,,,,,,,,,,,,,,1441.0
2687,265,6,,,,,,,,,,,,,,,,1441.0
2688,265,6,,,,,,,,,,,,,,,,1441.0
2689,265,6,,,,,,,,,,,,,,,,1441.0
2690,265,6,,,,,,,,,,,,,,,,1442.0
2691,265,6,,,,,,,,,,,,,,,,1442.0
2692,265,6,,,,,,,,,,,,,,,,1442.0
2693,265,6,,,,,,,,,,,,,,,,1442.0
2694,265,6,,,,,,,,,,,,,,,,1442.0
2695,265,6,,,,,,,,,,,,,,,,1442.0
2696,265,6,,,,,,,,,,,,,,,,1442.0
2697,265,6,,,,,,,,,,,,,,,,1442.0
2698,265,6,,,,,,,,,,,,,,,,1442.0
2699,265,6,,,,,,,,,,,,,,,,1442.0
2700,267,6,,,,,,,,,,,,,,,,1446.0
2701,267,6,,,,,,,,,,,,,,,,1446.0
2702,267,6,,,,,,,,,,,,,,,,1446.0
2703,267,6,,,,,,,,,,,,,,,,1446.0
2704,267,6,,,,,,,,,,,,,,,,1448.0
2705,267,6,,,,,,,,,,,,,,,,1448.0
2706,267,6,,,,,,,,,,,,,,,,1448.0
2707,267,6,,,,,,,,,,,,,,,,1448.0
2708,267,6,,,,,,,,,,,,,,,,1448.0
2709,267,6,,,,,,,,,,,,,,,,1448.0
2710,268,6,,,,,,,,,,,,,,,,1448.0
2711,268,6,,,,,,,,,,,,,,,,1448.0
2712,268,6,,,,,,,,,,,,,,,,1448.0
2713,268,6,,,,,,,,,,,,,,,,1448.0
2714,268,6,,,,,,,,,,,,,,,,1448.0
2715,268,6,,,,,,,,,,,,,,,,1448.0
2716,268,6,,,,,,,,,,,,,,,,1447.0
2717,268,6,,,,,,,,,,,,,,,,1447.0
2718,268,6,,,,,,,,,,,,,,,,1447.0
2719,268,6,,,,,,,,,,,,,,,,1447.0
2720,268,6,,,,,,,,,,,,,,,,1447.0
2721,268,6,,,,,,,,,,,,,,,,1447.0
2722,268,6,,,,,,,,,,,,,,,,1447.0
2723,268,6,,,,,,,,,,,,,,,,1447.0
2724,268,6,,,,,,,,,,,,,,,,1447.0
2725,268,6,,,,,,,,,,,,,,,,1447.0
2726,268,6,,,,,,,,,,,,,,,,1447.0
2727,267,6,,,,,,,,,,,,,,,,1450.0
2728,267,6,,,,,,,,,,,,,,,,1450.0
2729,267,6,,,,,,,,,,,,,,,,1450.0
2730,252,6,,,,,,,,,,,,,,,,1466.0
2731,252,6,,,,,,,,,,,,,,,,1466.0
2732,252,6,,,,,,,,,,,,,,,,1466.0
2733,253,6,,,,,,,,,,,,,,,,1464.0
2734,253,6,,,,,,,,,,,,,,,,1464.0
2735,253,6,,,,,,,,,,,,,,,,1464.0
2736,253,6,,,,,,,,,,,,,,,,1465.0
2737,253,6,,,,,,,,,,,,,,,,1465.0
2738,253,6,,,,,,,,,,,,,,,,1465.0
2739,253,6,,,,,,,,,,,,,,,,1465.0
2740,253,6,,,,,,,,,,,,,,,,1465.0
2741,253,6,,,,,,,,,,,,,,,,1465.0
2742,253,6,,,,,,,,,,,,,,,,1465.0
2743,253,6,,,,,,,,,,,,,,,,1465.0
2744,253,6,,,,,,,,,,,,,,,,1465.0
2745,254,6,,,,,,,,,,,,,,,,1465.0
2746,254,6,,,,,,,,,,,,,,,,1465.0
2747,254,6,,,,,,,,,,,,,,,,1465.0
2748,254,6,,,,,,,,,,,,,,,,1465.0
2749,254,6,,,,,,,,,,,,,,,,1465.0
2750,255,6,,,,,,,,,,,,,,,,1466.0
2751,255,6,,,,,,,,,,,,,,,,1466.0
2752,255,6,,,,,,,,,,,,,,,,1467.0
2753,255,6,,,,,,,,,,,,,,,,1467.0
2754,255,6,,,,,,,,,,,,,,,,1468.0
2755,255,6,,,,,,,,,,,,,,,,1468.0
2756,255,6,,,,,,,,,,,,,,,,1468.0
2757,255,6,,,,,,,,,,,,,,,,1468.0
2758,255,6,,,,,,,,,,,,,,,,1468.0
2759,255,6,,,,,,,,,,,,,,,,1468.0
2760,255,6,,,,,,,,,,,,,,,,1472.0
2761,255,6,,,,,,,,,,,,,,,,1472.0
2762,255,6,,,,,,,,,,,,,,,,1472.0
2763,255,6,,,,,,,,,,,,,,,,1472.0
2764,255,6,,,,,,,,,,,,,,,,1472.0
2765,255,6,,,,,,,,,,,,,,,,1472.0
2766,255,6,,,,,,,,,,,,,,,,1472.0
2767,255,6,,,,,,,,,,,,,,,,1471.0
2768,254,6,,,,,,,,,,,,,,,,1474.0
2769,254,6,,,,,,,,,,,,,,,,1474.0
2770,254,6,,,,,,,,,,,,,,,,1474.0
2771,254,6,,,,,,,,,,,,,,,,1474.0
2772,254,6,,,,,,,,,,,,,,,,1475.0
2773,254,6,,,,,,,,,,,,,,,,1475.0
2774,254,6,,,,,,,,,,,,,,,,1475.0
2775,254,6,,,,,,,,,,,,,,,,1475.0
2776,254,6,,,,,,,,,,,,,,,,1475.0
2777,254,6,,,,,,,,,,,,,,,,1475.0
2778,254,6,,,,,,,,,,,,,,,,1475.0
2779,254,6,,,,,,,,,,,,,,,,1475.0
2780,254,6,,,,,,,,,,,,,,,,1475.0
2781,254,6,,,,,,,,,,,,,,,,1475.0
2782,254,6,,,,,,,,,,,,,,,,1475.0
2783,254,6,,,,,,,,,,,,,,,,1475.0
2784,255,6,,,,,,,,,,,,,,,,1475.0
2785,255,6,,,,,,,,,,,,,,,,1475.0
2786,255,6,,,,,,,,,,,,,,,,1475.0
2787,255,6,,,,,,,,,,,,,,,,1475.0
2788,255,6,,,,,,,,,,,,,,,,1475.0
2789,255,6,,,,,,,,,,,,,,,,1475.0
2790,255,6,,,,,,,,,,,,,,,,1475.0
2791,255,6,,,,,,,,,,,,,,,,1475.0
2792,256,6,,,,,,,,,,,,,,,,1475.0
2793,256,6,,,,,,,,,,,,,,,,1475.0
2794,256,6,,,,,,,,,,,,,,,,1475.0
2795,256,6,,,,,,,,,,,,,,,,1475.0
2796,256,6,,,,,,,,,,,,,,,,1475.0
2797,256,6,,,,,,,,,,,,,,,,1475.0
2798,256,6,,,,,,,,,,,,,,,,1475.0
2799,257,6,,,,,,,,,,,,,,,,1475.0
2800,257,6,,,,,,,,,,,,,,,,1476.0
2801,257,6,,,,,,,,,,,,,,,,1476.0
2802,257,6,,,,,,,,,,,,,,,,1476.0
2803,257,6,,,,,,,,,,,,,,,,1476.0
2804,257,6,,,,,,,,,,,,,,,,1476.0
2805,257,6,,,,,,,,,,,,,,,,1476.0
2806,257,6,,,,,,,,,,,,,,,,1476.0
2807,257,6,,,,,,,,,,,,,,,,1476.0
2808,257,6,,,,,,,,,,,,,,,,1476.0
2809,257,6,,,,,,,,,,,,,,,,1476.0
2810,257,6,,,,,,,,,,,,,,,,1475.0
2811,257,6,,,,,,,,,,,,,,,,1475.0
2812,257,6,,,,,,,,,,,,,,,,1475.0
2813,257,6,,,,,,,,,,,,,,,,1475.0
2814,257,6,,,,,,,,,,,,,,,,1475.0
2815,257,6,,,,,,,,,,,,,,,,1474.0
2816,256,6,,,,,,,,,,,,,,,,1476.0
2817,256,6,,,,,,,,,,,,,,,,1476.0
2818,256,6,,,,,,,,,,,,,,,,1476.0
2819,256,6,,,,,,,,,,,,,,,,1476.0
2820,256,6,,,,,,,,,,,,,,,,1476.0
2821,256,6,,,,,,,,,,,,,,,,1476.0
2822,256,6,,,,,,,,,,,,,,,,1475.0
2823,256,6,,,,,,,,,,,,,,,,1475.0
2824,256,6,,,,,,,,,,,,,,,,1476.0
2825,256,6,,,,,,,,,,,,,,,,1476.0
2826,256,6,,,,,,,,,,,,,,,,1476.0
2827,256,6,,,,,,,,,,,,,,,,1476.0
2828,256,6,,,,,,,,,,,,,,,,1476.0
2829,256,6,,,,,,,,,,,,,,,,1476.0
2830,256,6,,,,,,,,,,,,,,,,1476.0
2831,256,6,,,,,,,,,,,,,,,,1476.0
2832,256,6,,,,,,,,,,,,,,,,1476.0
2833,256,6,,,,,,,,,,,,,,,,1476.0
2834,256,6,,,,,,,,,,,,,,,,1476.0
2835,257,6,,,,,,,,,,,,,,,,1476.0
2836,257,6,,,,,,,,,,,,,,,,1476.0
2837,257,6,,,,,,,,,,,,,,,,1476.0
2838,257,6,,,,,,,,,,,,,,,,1476.0
2839,257,6,,,,,,,,,,,,,,,,1476.0
2840,255,6,,,,,,,,,,,,,,,,1479.0
2841,255,6,,,,,,,,,,,,,,,,1479.0
2842,255,6,,,,,,,,,,,,,,,,1478.0
2843,255,6,,,,,,,,,,,,,,,,1478.0
2844,255,6,,,,,,,,,,,,,,,,1478.0
2845,255,6,,,,,,,,,,,,,,,,1478.0
2846,255,6,,,,,,,,,,,,,,,,1478.0
2847,255,6,,,,,,,,,,,,,,,,1478.0
2848,255,6,,,,,,,,,,,,,,,,1478.0
2849,255,6,,,,,,,,,,,,,,,,1478.0
2850,255,6,,,,,,,,,,,,,,,,1478.0
2851,255,6,,,,,,,,,,,,,,,,1478.0
2852,255,6,,,,,,,,,,,,,,,,1478.0
2853,255,6,,,,,,,,,,,,,,,,1477.0
2854,255,6,,,,,,,,,,,,,,,,1477.0
2855,255,6,,,,,,,,,,,,,,,,1477.0
2856,256,6,,,,,,,,,,,,,,,,1477.0
2857,256,6,,,,,,,,,,,,,,,,1477.0
2858,256,6,,,,,,,,,,,,,,,,1477.0
2859,256,6,,,,,,,,,,,,,,,,1477.0
2860,256,6,,,,,,,,,,,,,,,,1477.0
2861,256,6,,,,,,,,,,,,,,,,1477.0
2862,256,6,,,,,,,,,,,,,,,,1477.0
2863,256,6,,,,,,,,,,,,,,,,1477.0
2864,256,6,,,,,,,,,,,,,,,,1477.0
2865,256,6,,,,,,,,,,,,,,,,1477.0
2866,256,6,,,,,,,,,,,,,,,,1477.0
2867,256,6,,,,,,,,,,,,,,,,1476.0
2868,256,6,,,,,,,,,,,,,,,,1476.0
2869,256,6,,,,,,,,,,,,,,,,1476.0
2870,256,6,,,,,,,,,,,,,,,,1478.0
2871,256,6,,,,,,,,,,,,,,,,1478.0
2872,256,6,,,,,,,,,,,,,,,,1478.0
2873,256,6,,,,,,,,,,,,,,,,1478.0
2874,256,6,,,,,,,,,,,,,,,,1478.0
2875,256,6,,,,,,,,,,,,,,,,1478.0
2876,256,6,,,,,,,,,,,,,,,,1478.0
2877,256,6,,,,,,,,,,,,,,,,1478.0
2878,256,6,,,,,,,,,,,,,,,,1478.0
2879,256,6,,,,,,,,,,,,,,,,1477.0
2880,257,6,,,,,,,,,,,,,,,,1480.0
2881,257,6,,,,,,,,,,,,,,,,1480.0
2882,257,6,,,,,,,,,,,,,,,,1480.0
2883,257,6,,,,,,,,,,,,,,,,1480.0
2884,257,6,,,,,,,,,,,,,,,,1480.0
2885,257,6,,,,,,,,,,,,,,,,1480.0
2886,257,6,,,,,,,,,,,,,,,,1480.0
2887,257,6,,,,,,,,,,,,,,,,1480.0
2888,259,6,,,,,,,,,,,,,,,,1480.0
2889,259,6,,,,,,,,,,,,,,,,1480.0
2890,260,6,,,,,,,,,,,,,,,,1480.0
2891,260,6,,,,,,,,,,,,,,,,1480.0
2892,275,6,,,,,,,,,,,,,,,,1464.0
2893,275,6,,,,,,,,,,,,,,,,1464.0
2894,275,6,,,,,,,,,,,,,,,,1464.0
2895,275,6,,,,,,,,,,,,,,,,1464.0
2896,275,6,,,,,,,,,,,,,,,,1464.0
2897,275,6,,,,,,,,,,,,,,,,1464.0
2898,275,6,,,,,,,,,,,,,,,,1464.0
2899,275,6,,,,,,,,,,,,,,,,1464.0
2900,276,6,,,,,,,,,,,,,,,,1464.0
2901,276,6,,,,,,,,,,,,,,,,1464.0
2902,276,6,,,,,,,,,,,,,,,,1464.0
2903,276,6,,,,,,,,,,,,,,,,1464.0
2904,276,6,,,,,,,,,,,,,,,,1464.0
2905,276,6,,,,,,,,,,,,,,,,1464.0
2906,276,6,,,,,,,,,,,,,,,,1464.0
2907,276,6,,,,,,,,,,,,,,,,1464.0
2908,276,6,,,,,,,,,,,,,,,,1464.0
2909,276,6,,,,,,,,,,,,,,,,1464.0
2910,275,6,,,,,,,,,,,,,,,,1466.0
2911,275,6,,,,,,,,,,,,,,,,1466.0
2912,275,6,,,,,,,,,,,,,,,,1466.0
2913,275,6,,,,,,,,,,,,,,,,1466.0
2914,275,6,,,,,,,,,,,,,,,,1466.0
2915,275,6,,,,,,,,,,,,,,,,1466.0
2916,275,6,,,,,,,,,,,,,,,,1466.0
2917,275,6,,,,,,,,,,,,,,,,1466.0
2918,275,6,,,,,,,,,,,,,,,,1465.0
2919,275,6,,,,,,,,,,,,,,,,1465.0
2920,274,6,,,,,,,,,,,,,,,,1467.0
2921,274,6,,,,,,,,,,,,,,,,1467.0
2922,274,6,,,,,,,,,,,,,,,,1467.0
2923,274,6,,,,,,,,,,,,,,,,1467.0
2924,274,6,,,,,,,,,,,,,,,,1467.0
2925,274,6,,,,,,,,,,,,,,,,1467.0
2926,274,6,,,,,,,,,,,,,,,,1467.0
2927,274,6,,,,,,,,,,,,,,,,1467.0
2928,274,6,,,,,,,,,,,,,,,,1467.0
2929,274,6,,,,,,,,,,,,,,,,1467.0
2930,274,6,,,,,,,,,,,,,,,,1467.0
2931,274,6,,,,,,,,,,,,,,,,1467.0
2932,274,6,,,,,,,,,,,,,,,,1467.0
2933,275,6,,,,,,,,,,,,,,,,1465.0
2934,275,6,,,,,,,,,,,,,,,,1465.0
2935,275,6,,,,,,,,,,,,,,,,1465.0
2936,275,6,,,,,,,,,,,,,,,,1465.0
2937,275,6,,,,,,,,,,,,,,,,1465.0
2938,275,6,,,,,,,,,,,,,,,,1465.0
2939,275,6,,,,,,,,,,,,,,,,1465.0
2940,276,6,,,,,,,,,,,,,,,,1465.0
2941,277,6,,,,,,,,,,,,,,,,1463.0
2942,277,6,,,,,,,,,,,,,,,,1463.0
2943,277,6,,,,,,,,,,,,,,,,1463.0
2944,277,6,,,,,,,,,,,,,,,,1463.0
2945,277,6,,,,,,,,,,,,,,,,1463.0
2946,277,6,,,,,,,,,,,,,,,,1463.0
2947,277,6,,,,,,,,,,,,,,,,1462.0
2948,277,6,,,,,,,,,,,,,,,,1462.0
2949,277,6,,,,,,,,,,,,,,,,1462.0
2950,278,6,,,,,,,,,,,,,,,,1462.0
2951,278,6,,,,,,,,,,,,,,,,1462.0
2952,279,6,,,,,,,,,,,,,,,,1462.0
2953,279,6,,,,,,,,,,,,,,,,1462.0
2954,279,6,,,,,,,,,,,,,,,,1462.0
2955,279,6,,,,,,,,,,,,,,,,1462.0
2956,279,6,,,,,,,,,,,,,,,,1462.0
2957,279,6,,,,,,,,,,,,,,,,1462.0
2958,279,6,,,,,,,,,,,,,,,,1462.0
2959,279,6,,,,,,,,,,,,,,,,1462.0
2960,278,6,,,,,,,,,,,,,,,,1465.0
2961,278,6,,,,,,,,,,,,,,,,1465.0
2962,278,6,,,,,,,,,,,,,,,,1465.0
2963,278,6,,,,,,,,,,,,,,,,1465.0
2964,278,6,,,,,,,,,,,,,,,,1465.0
2965,278,6,,,,,,,,,,,,,,,,1465.0
2966,278,6,,,,,,,,,,,,,,,,1465.0
2967,278,6,,,,,,,,,,,,,,,,1464.0
2968,278,6,,,,,,,,,,,,,,,,1464.0
2969,278,6,,,,,,,,,,,,,,,,1464.0
2970,278,6,,,,,,,,,,,,,,,,1466.0
2971,280,6,,,,,,,,,,,,,,,,1463.0
2972,280,6,,,,,,,,,,,,,,,,1463.0
2973,280,6,,,,,,,,,,,,,,,,1463.0
2974,280,6,,,,,,,,,,,,,,,,1463.0
2975,280,6,,,,,,,,,,,,,,,,1462.0
2976,280,6,,,,,,,,,,,,,,,,1462.0
2977,280,6,,,,,,,,,,,,,,,,1462.0
2978,280,6,,,,,,,,,,,,,,,,1462.0
2979,280,6,,,,,,,,,,,,,,,,1462.0
2980,280,6,,,,,,,,,,,,,,,,1462.0
2981,280,6,,,,,,,,,,,,,,,,1462.0
2982,280,6,,,,,,,,,,,,,,,,1462.0
2983,280,6,,,,,,,,,,,,,,,,1462.0
2984,280,6,,,,,,,,,,,,,,,,1462.0
2985,280,6,,,,,,,,,,,,,,,,1462.0
2986,280,6,,,,,,,,,,,,,,,,1462.0
2987,280,6,,,,,,,,,,,,,,,,1462.0
2988,280,6,,,,,,,,,,,,,,,,1462.0
2989,280,6,,,,,,,,,,,,,,,,1462.0
2990,280,6,,,,,,,,,,,,,,,,1462.0
2991,280,6,,,,,,,,,,,,,,,,1462.0
2992,280,6,,,,,,,,,,,,,,,,1462.0
2993,280,6,,,,,,,,,,,,,,,,1461.0
2994,280,6,,,,,,,,,,,,,,,,1461.0
2995,280,6,,,,,,,,,,,,,,,,1461.0
2996,280,6,,,,,,,,,,,,,,,,1460.0
2997,279,6,,,,,,,,,,,,,,,,1462.0
2998,279,6,,,,,,,,,,,,,,,,1462.0
2999,279,6,,,,,,,,,,,,,,,,1462.0
3000,279,6,,,,,,,,,,,,,,,,1462.0
3001,279,6,,,,,,,,,,,,,,,,1462.0
3002,279,6,,,,,,,,,,,,,,,,1462.0
3003,279,6,,,,,,,,,,,,,,,,1462.0
3004,279,6,,,,,,,,,,,,,,,,1462.0
3005,279,6,,,,,,,,,,,,,,,,1461.0
3006,279,6,,,,,,,,,,,,,,,,1461.0
3007,279,6,,,,,,,,,,,,,,,,1461.0
3008,279,6,,,,,,,,,,,,,,,,1461.0
3009,279,6,,,,,,,,,,,,,,,,1461.0
3010,279,6,,,,,,,,,,,,,,,,1461.0
3011,279,6,,,,,,,,,,,,,,,,1461.0
3012,279,6,,,,,,,,,,,,,,,,1461.0
3013,279,6,,,,,,,,,,,,,,,,1461.0
3014,279,6,,,,,,,,,,,,,,,,1461.0
3015,279,6,,,,,,,,,,,,,,,,1461.0
3016,279,6,,,,,,,,,,,,,,,,1461.0
3017,279,6,,,,,,,,,,,,,,,,1461.0
3018,279,6,,,,,,,,,,,,,,,,1460.0
3019,279,6,,,,,,,,,,,,,,,,1460.0
3020,279,6,,,,,,,,,,,,,,,,1462.0
3021,279,6,,,,,,,,,,,,,,,,1462.0
3022,279,6,,,,,,,,,,,,,,,,1462.0
3023,279,6,,,,,,,,,,,,,,,,1462.0
3024,279,6,,,,,,,,,,,,,,,,1462.0
3025,279,6,,,,,,,,,,,,,,,,1462.0
3026,279,6,,,,,,,,,,,,,,,,1462.0
3027,279,6,,,,,,,,,,,,,,,,1462.0
3028,279,6,,,,,,,,,,,,,,,,1461.0
3029,279,6,,,,,,,,,,,,,,,,1461.0
3030,281,6,,,,,,,,,,,,,,,,1461.0
3031,281,6,,,,,,,,,,,,,,,,1461.0
3032,281,6,,,,,,,,,,,,,,,,1461.0
3033,280,6,,,,,,,,,,,,,,,,1463.0
3034,280,6,,,,,,,,,,,,,,,,1463.0
3035,280,6,,,,,,,,,,,,,,,,1463.0
3036,280,6,,,,,,,,,,,,,,,,1463.0
3037,280,6,,,,,,,,,,,,,,,,1463.0
3038,280,6,,,,,,,,,,,,,,,,1462.0
3039,280,6,,,,,,,,,,,,,,,,1462.0
3040,280,6,,,,,,,,,,,,,,,,1463.0
3041,280,6,,,,,,,,,,,,,,,,1463.0
3042,280,6,,,,,,,,,,,,,,,,1463.0
3043,280,6,,,,,,,,,,,,,,,,1463.0
3044,280,6,,,,,,,,,,,,,,,,1463.0
3045,280,6,,,,,,,,,,,,,,,,1463.0
3046,280,6,,,,,,,,,,,,,,,,1463.0
3047,280,6,,,,,,,,,,,,,,,,1463.0
3048,280,6,,,,,,,,,,,,,,,,1463.0
3049,280,6,,,,,,,,,,,,,,,,1463.0
3050,281,6,,,,,,,,,,,,,,,,1463.0
3051,281,6,,,,,,,,,,,,,,,,1463.0
3052,281,6,,,,,,,,,,,,,,,,1463.0
3053,281,6,,,,,,,,,,,,,,,,1463.0
3054,281,6,,,,,,,,,,,,,,,,1463.0
3055,281,6,,,,,,,,,,,,,,,,1463.0
3056,281,6,,,,,,,,,,,,,,,,1463.0
3057,281,6,,,,,,,,,,,,,,,,1463.0
3058,281,6,,,,,,,,,,,,,,,,1463.0
3059,281,6,,,,,,,,,,,,,,,,1463.0
3060,281,6,,,,,,,,,,,,,,,,1463.0
3061,281,6,,,,,,,,,,,,,,,,1463.0
3062,281,6,,,,,,,,,,,,,,,,1463.0
3063,282,6,,,,,,,,,,,,,,,,1461.0
3064,282,6,,,,,,,,,,,,,,,,1461.0
3065,282,6,,,,,,,,,,,,,,,,1461.0
3066,282,6,,,,,,,,,,,,,,,,1461.0
3067,282,6,,,,,,,,,,,,,,,,1461.0
3068,282,6,,,,,,,,,,,,,,,,1461.0
3069,282,6,,,,,,,,,,,,,,,,1461.0
3070,282,6,,,,,,,,,,,,,,,,1461.0
3071,282,6,,,,,,,,,,,,,,,,1461.0
3072,282,6,,,,,,,,,,,,,,,,1461.0
3073,283,6,,,,,,,,,,,,,,,,1459.0
3074,283,6,,,,,,,,,,,,,,,,1459.0
3075,283,6,,,,,,,,,,,,,,,,1459.0
3076,283,6,,,,,,,,,,,,,,,,1459.0
3077,283,6,,,,,,,,,,,,,,,,1459.0
3078,284,6,,,,,,,,,,,,,,,,1459.0
3079,284,6,,,,,,,,,,,,,,,,1459.0
3080,284,6,,,,,,,,,,,,,,,,1459.0
3081,284,6,,,,,,,,,,,,,,,,1459.0
3082,284,6,,,,,,,,,,,,,,,,1459.0
3083,284,6,,,,,,,,,,,,,,,,1459.0
3084,284,6,,,,,,,,,,,,,,,,1459.0
3085,284,6,,,,,,,,,,,,,,,,1459.0
3086,284,6,,,,,,,,,,,,,,,,1459.0
3087,284,6,,,,,,,,,,,,,,,,1459.0
3088,284,6,,,,,,,,,,,,,,,,1459.0
3089,284,6,,,,,,,,,,,,,,,,1459.0
3090,284,6,,,,,,,,,,,,,,,,1459.0
3091,284,6,,,,,,,,,,,,,,,,1459.0
3092,284,6,,,,,,,,,,,,,,,,1459.0
3093,284,6,,,,,,,,,,,,,,,,1459.0
3094,284,6,,,,,,,,,,,,,,,,1459.0
3095,284,6,,,,,,,,,,,,,,,,1459.0
3096,284,6,,,,,,,,,,,,,,,,1459.0
3097,284,6,,,,,,,,,,,,,,,,1459.0
3098,284,6,,,,,,,,,,,,,,,,1459.0
3099,284,6,,,,,,,,,,,,,,,,1459.0
3100,284,6,,,,,,,,,,,,,,,,1459.0
3101,284,6,,,,,,,,,,,,,,,,1459.0
3102,284,6,,,,,,,,,,,,,,,,1459.0
3103,284,6,,,,,,,,,,,,,,,,1459.0
3104,284,6,,,,,,,,,,,,,,,,1459.0
3105,283,6,,,,,,,,,,,,,,,,1460.0
3106,283,6,,,,,,,,,,,,,,,,1460.0
3107,283,6,,,,,,,,,,,,,,,,1460.0
3108,283,6,,,,,,,,,,,,,,,,1460.0
3109,283,6,,,,,,,,,,,,,,,,1460.0
3110,284,6,,,,,,,,,,,,,,,,1460.0
3111,284,6,,,,,,,,,,,,,,,,1460.0
3112,284,6,,,,,,,,,,,,,,,,1460.0
3113,284,6,,,,,,,,,,,,,,,,1460.0
3114,284,6,,,,,,,,,,,,,,,,1460.0
3115,284,6,,,,,,,,,,,,,,,,1460.0
3116,284,6,,,,,,,,,,,,,,,,1460.0
3117,284,6,,,,,,,,,,,,,,,,1460.0
3118,284,6,,,,,,,,,,,,,,,,1460.0
3119,284,6,,,,,,,,,,,,,,,,1460.0
3120,285,6,,,,,,,,,,,,,,,,1462.0
3121,285,6,,,,,,,,,,,,,,,,1462.0
3122,285,6,,,,,,,,,,,,,,,,1462.0
3123,284,6,,,,,,,,,,,,,,,,1464.0
3124,284,6,,,,,,,,,,,,,,,,1464.0
3125,284,6,,,,,,,,,,,,,,,,1464.0
3126,284,6,,,,,,,,,,,,,,,,1464.0
3127,284,6,,,,,,,,,,,,,,,,1464.0
3128,284,6,,,,,,,,,,,,,,,,1464.0
3129,284,6,,,,,,,,,,,,,,,,1464.0
3130,285,6,,,,,,,,,,,,,,,,1464.0
3131,286,6,,,,,,,,,,,,,,,,1462.0
3132,286,6,,,,,,,,,,,,,,,,1463.0
3133,286,6,,,,,,,,,,,,,,,,1463.0
3134,286,6,,,,,,,,,,,,,,,,1463.0
3135,286,6,,,,,,,,,,,,,,,,1463.0
3136,286,6,,,,,,,,,,,,,,,,1463.0
3137,286,6,,,,,,,,,,,,,,,,1463.0
3138,286,6,,,,,,,,,,,,,,,,1463.0
3139,286,6,,,,,,,,,,,,,,,,1463.0
3140,286,6,,,,,,,,,,,,,,,,1463.0
3141,286,6,,,,,,,,,,,,,,,,1463.0
3142,286,6,,,,,,,,,,,,,,,,1463.0
3143,286,6,,,,,,,,,,,,,,,,1463.0
3144,286,6,,,,,,,,,,,,,,,,1463.0
3145,286,6,,,,,,,,,,,,,,,,1463.0
3146,287,6,,,,,,,,,,,,,,,,1461.0
3147,287,6,,,,,,,,,,,,,,,,1461.0
3148,287,6,,,,,,,,,,,,,,,,1461.0
3149,287,6,,,,,,,,,,,,,,,,1461.0
3150,287,6,,,,,,,,,,,,,,,,1461.0
3151,287,6,,,,,,,,,,,,,,,,1461.0
3152,287,6,,,,,,,,,,,,,,,,1461.0
3153,287,6,,,,,,,,,,,,,,,,1461.0
3154,287,6,,,,,,,,,,,,,,,,1461.0
3155,287,6,,,,,,,,,,,,,,,,1461.0
3156,287,6,,,,,,,,,,,,,,,,1460.0
3157,287,6,,,,,,,,,,,,,,,,1460.0
3158,287,6,,,,,,,,,,,,,,,,1460.0
3159,287,6,,,,,,,,,,,,,,,,1461.0
3160,287,6,,,,,,,,,,,,,,,,1461.0
3161,287,6,,,,,,,,,,,,,,,,1461.0
3162,287,6,,,,,,,,,,,,,,,,1461.0
3163,287,6,,,,,,,,,,,,,,,,1461.0
3164,287,6,,,,,,,,,,,,,,,,1461.0
3165,287,6,,,,,,,,,,,,,,,,1461.0
3166,287,6,,,,,,,,,,,,,,,,1461.0
3167,287,6,,,,,,,,,,,,,,,,1461.0
3168,287,6,,,,,,,,,,,,,,,,1461.0
3169,287,6,,,,,,,,,,,,,,,,1460.0
3170,287,6,,,,,,,,,,,,,,,,1460.0
3171,287,6,,,,,,,,,,,,,,,,1460.0
3172,287,6,,,,,,,,,,,,,,,,1460.0
3173,287,6,,,,,,,,,,,,,,,,1460.0
3174,287,6,,,,,,,,,,,,,,,,1460.0
3175,287,6,,,,,,,,,,,,,,,,1460.0
3176,287,6,,,,,,,,,,,,,,,,1460.0
3177,287,6,,,,,,,,,,,,,,,,1460.0
3178,287,6,,,,,,,,,,,,,,,,1460.0
3179,287,6,,,,,,,,,,,,,,,,1460.0
3180,288,6,,,,,,,,,,,,,,,,1459.0
3181,288,6,,,,,,,,,,,,,,,,1459.0
3182,288,6,,,,,,,,,,,,,,,,1459.0
3183,288,6,,,,,,,,,,,,,,,,1459.0
3184,288,6,,,,,,,,,,,,,,,,1459.0
3185,288,6,,,,,,,,,,,,,,,,1459.0
3186,288,6,,,,,,,,,,,,,,,,1460.0
3187,288,6,,,,,,,,,,,,,,,,1460.0
3188,288,6,,,,,,,,,,,,,,,,1460.0
3189,288,6,,,,,,,,,,,,,,,,1460.0
3190,288,6,,,,,,,,,,,,,,,,1460.0
