day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2483,257,2,,,,,,,,,,,,,,,,1402.0,,
2484,257,2,,,,,,,,,,,,,,,,1402.0,,
2485,258,2,,,,,,,,,,,,,,,,1403.0,,
2486,258,2,,,,,,,,,,,,,,,,1403.0,,
2487,258,2,,,,,,,,,,,,,,,,1403.0,,
2488,258,2,,,,,,,,,,,,,,,,1405.0,,
2489,258,2,,,,,,,,,,,,,,,,1405.0,,
2490,259,2,,,,,,,,,,,,,,,,1406.0,,
2491,259,2,,,,,,,,,,,,,,,,1406.0,,
2492,259,2,,,,,,,,,,,,,,,,1406.0,,
2493,259,2,,,,,,,,,,,,,,,,1405.0,,
2494,259,2,,,,,,,,,,,,,,,,1405.0,,
2495,259,2,,,,,,,,,,,,,,,,1405.0,,
2496,261,2,,,,,,,,,,,,,,,,1405.0,,
2497,261,2,,,,,,,,,,,,,,,,1405.0,,
2498,261,2,,,,,,,,,,,,,,,,1405.0,,
2499,260,2,,,,,,,,,,,,,,,,,1408.0,
2500,260,2,,,,,,,,,,,,,,,,,1408.0,
2501,260,2,,,,,,,,,,,,,,,,,1408.0,
2502,261,2,,,,,,,,,,,,,,,,,1408.0,
2503,261,2,,,,,,,,,,,,,,,,,1408.0,
2504,262,2,,,,,,,,,,,,,,,,,1408.0,
2505,262,2,,,,,,,,,,,,,,,,,1408.0,
2506,262,2,,,,,,,,,,,,,,,,,1409.0,
2507,262,2,,,,,,,,,,,,,,,,,1409.0,
2508,262,2,,,,,,,,,,,,,,,,,1409.0,
2509,262,2,,,,,,,,,,,,,,,,,1409.0,
2510,262,2,,,,,,,,,,,,,,,,,1409.0,
2511,262,2,,,,,,,,,,,,,,,,,1409.0,
2512,262,2,,,,,,,,,,,,,,,,,1409.0,
2513,262,2,,,,,,,,,,,,,,,,,1409.0,
2514,262,2,,,,,,,,,,,,,,,,,1409.0,
2515,262,2,,,,,,,,,,,,,,,,,1408.0,
2516,262,2,,,,,,,,,,,,,,,,,1408.0,
2517,262,2,,,,,,,,,,,,,,,,,1408.0,
2518,262,2,,,,,,,,,,,,,,,,,1408.0,
2519,262,2,,,,,,,,,,,,,,,,,1408.0,
2520,262,2,,,,,,,,,,,,,,,,,1408.0,
2521,262,2,,,,,,,,,,,,,,,,,1408.0,
2522,262,2,,,,,,,,,,,,,,,,,1408.0,
2523,262,2,,,,,,,,,,,,,,,,,1407.0,
2524,262,2,,,,,,,,,,,,,,,,,1407.0,
2525,262,2,,,,,,,,,,,,,,,,,1407.0,
2526,262,2,,,,,,,,,,,,,,,,,1407.0,
2527,261,2,,,,,,,,,,,,,,,,,1410.0,
2528,261,2,,,,,,,,,,,,,,,,,1410.0,
2529,261,2,,,,,,,,,,,,,,,,,1411.0,
2530,262,2,,,,,,,,,,,,,,,,,1411.0,
2531,262,2,,,,,,,,,,,,,,,,,1411.0,
2532,262,2,,,,,,,,,,,,,,,,,1410.0,
2533,262,2,,,,,,,,,,,,,,,,,1410.0,
2534,259,2,,,,,,,,,,,,,,,,,1414.0,
2535,259,2,,,,,,,,,,,,,,,,,1414.0,
2536,260,2,,,,,,,,,,,,,,,,,1415.0,
2537,260,2,,,,,,,,,,,,,,,,,1415.0,
2538,260,2,,,,,,,,,,,,,,,,,1415.0,
2539,260,2,,,,,,,,,,,,,,,,,1415.0,
2540,260,2,,,,,,,,,,,,,,,,,1418.0,
2541,260,2,,,,,,,,,,,,,,,,,1418.0,
2542,260,2,,,,,,,,,,,,,,,,,1418.0,
2543,260,2,,,,,,,,,,,,,,,,,1418.0,
2544,260,2,,,,,,,,,,,,,,,,,1418.0,
2545,260,2,,,,,,,,,,,,,,,,,1418.0,
2546,260,2,,,,,,,,,,,,,,,,,1418.0,
2547,262,2,,,,,,,,,,,,,,,,,1418.0,
2548,262,2,,,,,,,,,,,,,,,,,1419.0,
2549,262,2,,,,,,,,,,,,,,,,,1419.0,
2550,263,2,,,,,,,,,,,,,,,,,1420.0,
2551,263,2,,,,,,,,,,,,,,,,,1420.0,
2552,264,2,,,,,,,,,,,,,,,,,1419.0,
2553,264,2,,,,,,,,,,,,,,,,,1419.0,
2554,264,2,,,,,,,,,,,,,,,,,1419.0,
2555,264,2,,,,,,,,,,,,,,,,,1419.0,
2556,264,2,,,,,,,,,,,,,,,,,1419.0,
2557,264,2,,,,,,,,,,,,,,,,,1419.0,
2558,264,2,,,,,,,,,,,,,,,,,1419.0,
2559,264,2,,,,,,,,,,,,,,,,,1419.0,
2560,264,2,,,,,,,,,,,,,,,,,1420.0,
2561,264,2,,,,,,,,,,,,,,,,,1420.0,
2562,264,2,,,,,,,,,,,,,,,,,1420.0,
2563,264,2,,,,,,,,,,,,,,,,,1420.0,
2564,264,2,,,,,,,,,,,,,,,,,1420.0,
2565,264,2,,,,,,,,,,,,,,,,,1420.0,
2566,264,2,,,,,,,,,,,,,,,,,1420.0,
2567,264,2,,,,,,,,,,,,,,,,,1420.0,
2568,264,2,,,,,,,,,,,,,,,,,1420.0,
2569,264,2,,,,,,,,,,,,,,,,,1420.0,
2570,264,2,,,,,,,,,,,,,,,,,1421.0,
2571,264,2,,,,,,,,,,,,,,,,,1421.0,
2572,264,2,,,,,,,,,,,,,,,,,1421.0,
2573,264,2,,,,,,,,,,,,,,,,,1421.0,
2574,264,2,,,,,,,,,,,,,,,,,1421.0,
2575,264,2,,,,,,,,,,,,,,,,,1420.0,
2576,264,2,,,,,,,,,,,,,,,,,1420.0,
2577,264,2,,,,,,,,,,,,,,,,,1420.0,
2578,264,2,,,,,,,,,,,,,,,,,1420.0,
2579,264,2,,,,,,,,,,,,,,,,,1420.0,
2580,264,2,,,,,,,,,,,,,,,,,1420.0,
2581,264,2,,,,,,,,,,,,,,,,,1420.0,
2582,264,2,,,,,,,,,,,,,,,,,1420.0,
2583,264,2,,,,,,,,,,,,,,,,,1420.0,
2584,264,2,,,,,,,,,,,,,,,,,1420.0,
2585,264,2,,,,,,,,,,,,,,,,,1420.0,
2586,264,2,,,,,,,,,,,,,,,,,1420.0,
2587,264,2,,,,,,,,,,,,,,,,,1420.0,
2588,264,2,,,,,,,,,,,,,,,,,1420.0,
2589,264,2,,,,,,,,,,,,,,,,,1420.0,
2590,264,2,,,,,,,,,,,,,,,,,1420.0,
2591,264,2,,,,,,,,,,,,,,,,,1420.0,
2592,264,2,,,,,,,,,,,,,,,,,1420.0,
2593,264,2,,,,,,,,,,,,,,,,,1420.0,
2594,264,2,,,,,,,,,,,,,,,,,1420.0,
2595,264,2,,,,,,,,,,,,,,,,,1420.0,
2596,264,2,,,,,,,,,,,,,,,,,1419.0,
2597,264,2,,,,,,,,,,,,,,,,,1419.0,
2598,264,2,,,,,,,,,,,,,,,,,1419.0,
2599,264,2,,,,,,,,,,,,,,,,,1419.0,
2600,264,2,,,,,,,,,,,,,,,,,1422.0,
2601,264,2,,,,,,,,,,,,,,,,,1425.0,
2602,264,2,,,,,,,,,,,,,,,,,1425.0,
2603,264,2,,,,,,,,,,,,,,,,,1425.0,
2604,264,2,,,,,,,,,,,,,,,,,1425.0,
2605,264,2,,,,,,,,,,,,,,,,,1425.0,
2606,264,2,,,,,,,,,,,,,,,,,1425.0,
2607,264,2,,,,,,,,,,,,,,,,,1425.0,
2608,264,2,,,,,,,,,,,,,,,,,1425.0,
2609,263,2,,,,,,,,,,,,,,,,,1425.0,
2610,261,2,,,,,,,,,,,,,,,,,1429.0,
2611,261,2,,,,,,,,,,,,,,,,,1429.0,
2612,261,2,,,,,,,,,,,,,,,,,1429.0,
2613,261,2,,,,,,,,,,,,,,,,,1429.0,
2614,261,2,,,,,,,,,,,,,,,,,1429.0,
2615,261,2,,,,,,,,,,,,,,,,,1429.0,
2616,262,2,,,,,,,,,,,,,,,,,1429.0,
2617,262,2,,,,,,,,,,,,,,,,,1429.0,
2618,262,2,,,,,,,,,,,,,,,,,1429.0,
2619,262,2,,,,,,,,,,,,,,,,,1431.0,
2620,262,2,,,,,,,,,,,,,,,,,1435.0,
2621,262,2,,,,,,,,,,,,,,,,,1435.0,
2622,262,2,,,,,,,,,,,,,,,,,1435.0,
2623,262,2,,,,,,,,,,,,,,,,,1435.0,
2624,262,2,,,,,,,,,,,,,,,,,1435.0,
2625,262,2,,,,,,,,,,,,,,,,,1435.0,
2626,262,2,,,,,,,,,,,,,,,,,1435.0,
2627,262,2,,,,,,,,,,,,,,,,,1435.0,
2628,262,2,,,,,,,,,,,,,,,,,1437.0,
2629,262,2,,,,,,,,,,,,,,,,,1437.0,
2630,264,2,,,,,,,,,,,,,,,,,1434.0,
2631,264,2,,,,,,,,,,,,,,,,,1434.0,
2632,263,2,,,,,,,,,,,,,,,,,1436.0,
2633,263,2,,,,,,,,,,,,,,,,,1436.0,
2634,263,2,,,,,,,,,,,,,,,,,1436.0,
2635,263,2,,,,,,,,,,,,,,,,,1436.0,
2636,263,2,,,,,,,,,,,,,,,,,1436.0,
2637,263,2,,,,,,,,,,,,,,,,,1436.0,
2638,263,2,,,,,,,,,,,,,,,,,1436.0,
2639,263,2,,,,,,,,,,,,,,,,,1436.0,
2640,264,2,,,,,,,,,,,,,,,,,1436.0,
2641,264,2,,,,,,,,,,,,,,,,,1436.0,
2642,264,2,,,,,,,,,,,,,,,,,1436.0,
2643,263,2,,,,,,,,,,,,,,,,,1436.0,
2644,263,2,,,,,,,,,,,,,,,,,1436.0,
2645,263,2,,,,,,,,,,,,,,,,,1436.0,
2646,263,2,,,,,,,,,,,,,,,,,1437.0,
2647,263,2,,,,,,,,,,,,,,,,,1437.0,
2648,264,2,,,,,,,,,,,,,,,,,1437.0,
2649,264,2,,,,,,,,,,,,,,,,,1437.0,
2650,264,2,,,,,,,,,,,,,,,,,1437.0,
2651,264,2,,,,,,,,,,,,,,,,,1437.0,
2652,264,2,,,,,,,,,,,,,,,,,1437.0,
2653,264,2,,,,,,,,,,,,,,,,,1437.0,
2654,264,2,,,,,,,,,,,,,,,,,1437.0,
2655,265,2,,,,,,,,,,,,,,,,,1437.0,
2656,264,2,,,,,,,,,,,,,,,,,1439.0,
2657,264,2,,,,,,,,,,,,,,,,,1439.0,
2658,264,2,,,,,,,,,,,,,,,,,1439.0,
2659,264,2,,,,,,,,,,,,,,,,,1439.0,
2660,264,2,,,,,,,,,,,,,,,,,1440.0,
2661,264,2,,,,,,,,,,,,,,,,,1440.0,
2662,264,2,,,,,,,,,,,,,,,,,1440.0,
2663,264,2,,,,,,,,,,,,,,,,,1440.0,
2664,264,2,,,,,,,,,,,,,,,,,1441.0,
2665,264,2,,,,,,,,,,,,,,,,,1441.0,
2666,264,2,,,,,,,,,,,,,,,,,1441.0,
2667,264,2,,,,,,,,,,,,,,,,,1441.0,
2668,264,2,,,,,,,,,,,,,,,,,1441.0,
2669,264,2,,,,,,,,,,,,,,,,,1441.0,
2670,265,2,,,,,,,,,,,,,,,,,1440.0,
2671,265,2,,,,,,,,,,,,,,,,,1440.0,
2672,258,2,,,,,,,,,,,,,,,,,1448.0,
2673,258,2,,,,,,,,,,,,,,,,,1449.0,
2674,258,2,,,,,,,,,,,,,,,,,1449.0,
2675,258,2,,,,,,,,,,,,,,,,,1449.0,
2676,258,2,,,,,,,,,,,,,,,,,1449.0,
2677,258,2,,,,,,,,,,,,,,,,,1449.0,
2678,258,2,,,,,,,,,,,,,,,,,1449.0,
2679,258,2,,,,,,,,,,,,,,,,,1449.0,
2680,260,2,,,,,,,,,,,,,,,,,1450.0,
2681,260,2,,,,,,,,,,,,,,,,,1450.0,
2682,260,2,,,,,,,,,,,,,,,,,1452.0,
2683,260,2,,,,,,,,,,,,,,,,,1452.0,
2684,260,2,,,,,,,,,,,,,,,,,1452.0,
2685,260,2,,,,,,,,,,,,,,,,,1452.0,
2686,260,2,,,,,,,,,,,,,,,,,1452.0,
2687,260,2,,,,,,,,,,,,,,,,,1452.0,
2688,260,2,,,,,,,,,,,,,,,,,1451.0,
2689,260,2,,,,,,,,,,,,,,,,,1451.0,
2690,260,2,,,,,,,,,,,,,,,,,1452.0,
2691,260,2,,,,,,,,,,,,,,,,,1452.0,
2692,260,2,,,,,,,,,,,,,,,,,1452.0,
2693,260,2,,,,,,,,,,,,,,,,,1452.0,
2694,260,2,,,,,,,,,,,,,,,,,1452.0,
2695,260,2,,,,,,,,,,,,,,,,,1452.0,
2696,260,2,,,,,,,,,,,,,,,,,1452.0,
2697,260,2,,,,,,,,,,,,,,,,,1452.0,
2698,260,2,,,,,,,,,,,,,,,,,1452.0,
2699,260,2,,,,,,,,,,,,,,,,,1452.0,
2700,262,2,,,,,,,,,,,,,,,,,1456.0,
2701,262,2,,,,,,,,,,,,,,,,,1455.0,
2702,262,2,,,,,,,,,,,,,,,,,1455.0,
2703,262,2,,,,,,,,,,,,,,,,,1454.0,
2704,261,2,,,,,,,,,,,,,,,,,1457.0,
2705,260,2,,,,,,,,,,,,,,,,,1457.0,
2706,260,2,,,,,,,,,,,,,,,,,1457.0,
2707,260,2,,,,,,,,,,,,,,,,,1457.0,
2708,260,2,,,,,,,,,,,,,,,,,1457.0,
2709,260,2,,,,,,,,,,,,,,,,,1457.0,
2710,261,2,,,,,,,,,,,,,,,,,1457.0,
2711,261,2,,,,,,,,,,,,,,,,,1457.0,
2712,261,2,,,,,,,,,,,,,,,,,1457.0,
2713,261,2,,,,,,,,,,,,,,,,,1457.0,
2714,261,2,,,,,,,,,,,,,,,,,1456.0,
2715,261,2,,,,,,,,,,,,,,,,,1456.0,
2716,261,2,,,,,,,,,,,,,,,,,1456.0,
2717,261,2,,,,,,,,,,,,,,,,,1456.0,
2718,261,2,,,,,,,,,,,,,,,,,1456.0,
2719,261,2,,,,,,,,,,,,,,,,,1456.0,
2720,261,2,,,,,,,,,,,,,,,,,1455.0,
2721,261,2,,,,,,,,,,,,,,,,,1455.0,
2722,261,2,,,,,,,,,,,,,,,,,1455.0,
2723,261,2,,,,,,,,,,,,,,,,,1455.0,
2724,261,2,,,,,,,,,,,,,,,,,1455.0,
2725,261,2,,,,,,,,,,,,,,,,,1455.0,
2726,260,2,,,,,,,,,,,,,,,,,1455.0,
2727,259,2,,,,,,,,,,,,,,,,,1458.0,
2728,259,2,,,,,,,,,,,,,,,,,1458.0,
2729,259,2,,,,,,,,,,,,,,,,,1458.0,
2730,238,2,,,,,,,,,,,,,,,,,1480.0,
2731,238,2,,,,,,,,,,,,,,,,,1480.0,
2732,238,2,,,,,,,,,,,,,,,,,1480.0,
2733,238,2,,,,,,,,,,,,,,,,,1480.0,
2734,238,2,,,,,,,,,,,,,,,,,1480.0,
2735,238,2,,,,,,,,,,,,,,,,,1480.0,
2736,238,2,,,,,,,,,,,,,,,,,1481.0,
2737,238,2,,,,,,,,,,,,,,,,,1481.0,
2738,238,2,,,,,,,,,,,,,,,,,1481.0,
2739,238,2,,,,,,,,,,,,,,,,,1481.0,
2740,238,2,,,,,,,,,,,,,,,,,1481.0,
2741,238,2,,,,,,,,,,,,,,,,,1481.0,
2742,238,2,,,,,,,,,,,,,,,,,1481.0,
2743,238,2,,,,,,,,,,,,,,,,,1481.0,
2744,238,2,,,,,,,,,,,,,,,,,1480.0,
2745,239,2,,,,,,,,,,,,,,,,,1480.0,
2746,239,2,,,,,,,,,,,,,,,,,1480.0,
2747,239,2,,,,,,,,,,,,,,,,,1480.0,
2748,239,2,,,,,,,,,,,,,,,,,1480.0,
2749,239,2,,,,,,,,,,,,,,,,,1480.0,
2750,239,2,,,,,,,,,,,,,,,,,1482.0,
2751,239,2,,,,,,,,,,,,,,,,,1482.0,
2752,238,2,,,,,,,,,,,,,,,,,1483.0,
2753,238,2,,,,,,,,,,,,,,,,,1483.0,
2754,238,2,,,,,,,,,,,,,,,,,1484.0,
2755,238,2,,,,,,,,,,,,,,,,,1484.0,
2756,238,2,,,,,,,,,,,,,,,,,1484.0,
2757,238,2,,,,,,,,,,,,,,,,,1484.0,
2758,238,2,,,,,,,,,,,,,,,,,1484.0,
2759,238,2,,,,,,,,,,,,,,,,,1484.0,
2760,238,2,,,,,,,,,,,,,,,,,1488.0,
2761,238,2,,,,,,,,,,,,,,,,,1488.0,
2762,238,2,,,,,,,,,,,,,,,,,1487.0,
2763,238,2,,,,,,,,,,,,,,,,,1487.0,
2764,238,2,,,,,,,,,,,,,,,,,1487.0,
2765,238,2,,,,,,,,,,,,,,,,,1487.0,
2766,238,2,,,,,,,,,,,,,,,,,1487.0,
2767,238,2,,,,,,,,,,,,,,,,,1487.0,
2768,237,2,,,,,,,,,,,,,,,,,1490.0,
2769,237,2,,,,,,,,,,,,,,,,,1490.0,
2770,237,2,,,,,,,,,,,,,,,,,1490.0,
2771,237,2,,,,,,,,,,,,,,,,,1490.0,
2772,237,2,,,,,,,,,,,,,,,,,1491.0,
2773,237,2,,,,,,,,,,,,,,,,,1491.0,
2774,237,2,,,,,,,,,,,,,,,,,1491.0,
2775,237,2,,,,,,,,,,,,,,,,,1491.0,
2776,257,2,,,,,,,,,,,,,,,,,1470.0,
2777,257,2,,,,,,,,,,,,,,,,,1470.0,
2778,257,2,,,,,,,,,,,,,,,,,1470.0,
2779,257,2,,,,,,,,,,,,,,,,,1470.0,
2780,257,2,,,,,,,,,,,,,,,,,1470.0,
2781,257,2,,,,,,,,,,,,,,,,,1471.0,
2782,257,2,,,,,,,,,,,,,,,,,1471.0,
2783,257,2,,,,,,,,,,,,,,,,,1470.0,
2784,258,2,,,,,,,,,,,,,,,,,1470.0,
2785,258,2,,,,,,,,,,,,,,,,,1470.0,
2786,258,2,,,,,,,,,,,,,,,,,1470.0,
2787,258,2,,,,,,,,,,,,,,,,,1470.0,
2788,258,2,,,,,,,,,,,,,,,,,1470.0,
2789,258,2,,,,,,,,,,,,,,,,,1470.0,
2790,258,2,,,,,,,,,,,,,,,,,1470.0,
2791,258,2,,,,,,,,,,,,,,,,,1470.0,
2792,259,2,,,,,,,,,,,,,,,,,1470.0,
2793,259,2,,,,,,,,,,,,,,,,,1470.0,
2794,259,2,,,,,,,,,,,,,,,,,1470.0,
2795,259,2,,,,,,,,,,,,,,,,,1470.0,
2796,259,2,,,,,,,,,,,,,,,,,1470.0,
2797,259,2,,,,,,,,,,,,,,,,,1470.0,
2798,259,2,,,,,,,,,,,,,,,,,1470.0,
2799,260,2,,,,,,,,,,,,,,,,,1470.0,
2800,260,2,,,,,,,,,,,,,,,,,1471.0,
2801,260,2,,,,,,,,,,,,,,,,,1471.0,
2802,260,2,,,,,,,,,,,,,,,,,1471.0,
2803,260,2,,,,,,,,,,,,,,,,,1470.0,
2804,260,2,,,,,,,,,,,,,,,,,1470.0,
2805,260,2,,,,,,,,,,,,,,,,,1470.0,
2806,260,2,,,,,,,,,,,,,,,,,1470.0,
2807,260,2,,,,,,,,,,,,,,,,,1470.0,
2808,260,2,,,,,,,,,,,,,,,,,1470.0,
2809,260,2,,,,,,,,,,,,,,,,,1470.0,
2810,260,2,,,,,,,,,,,,,,,,,1470.0,
2811,260,2,,,,,,,,,,,,,,,,,1470.0,
2812,260,2,,,,,,,,,,,,,,,,,1470.0,
2813,260,2,,,,,,,,,,,,,,,,,1470.0,
2814,260,2,,,,,,,,,,,,,,,,,1470.0,
2815,260,2,,,,,,,,,,,,,,,,,1470.0,
2816,259,2,,,,,,,,,,,,,,,,,1472.0,
2817,259,2,,,,,,,,,,,,,,,,,1472.0,
2818,259,2,,,,,,,,,,,,,,,,,1472.0,
2819,259,2,,,,,,,,,,,,,,,,,1472.0,
2820,259,2,,,,,,,,,,,,,,,,,1472.0,
2821,259,2,,,,,,,,,,,,,,,,,1472.0,
2822,259,2,,,,,,,,,,,,,,,,,1472.0,
2823,259,2,,,,,,,,,,,,,,,,,1472.0,
2824,259,2,,,,,,,,,,,,,,,,,1473.0,
2825,259,2,,,,,,,,,,,,,,,,,1473.0,
2826,259,2,,,,,,,,,,,,,,,,,1473.0,
2827,259,2,,,,,,,,,,,,,,,,,1473.0,
2828,259,2,,,,,,,,,,,,,,,,,1473.0,
2829,259,2,,,,,,,,,,,,,,,,,1473.0,
2830,259,2,,,,,,,,,,,,,,,,,1473.0,
2831,259,2,,,,,,,,,,,,,,,,,1472.0,
2832,259,2,,,,,,,,,,,,,,,,,1472.0,
2833,259,2,,,,,,,,,,,,,,,,,1472.0,
2834,259,2,,,,,,,,,,,,,,,,,1472.0,
2835,260,2,,,,,,,,,,,,,,,,,1472.0,
2836,260,2,,,,,,,,,,,,,,,,,1472.0,
2837,260,2,,,,,,,,,,,,,,,,,1472.0,
2838,260,2,,,,,,,,,,,,,,,,,1472.0,
2839,260,2,,,,,,,,,,,,,,,,,1472.0,
2840,258,2,,,,,,,,,,,,,,,,,1474.0,
2841,258,2,,,,,,,,,,,,,,,,,1474.0,
2842,258,2,,,,,,,,,,,,,,,,,1474.0,
2843,258,2,,,,,,,,,,,,,,,,,1474.0,
2844,258,2,,,,,,,,,,,,,,,,,1474.0,
2845,258,2,,,,,,,,,,,,,,,,,1474.0,
2846,258,2,,,,,,,,,,,,,,,,,1474.0,
2847,258,2,,,,,,,,,,,,,,,,,1474.0,
2848,258,2,,,,,,,,,,,,,,,,,1474.0,
2849,258,2,,,,,,,,,,,,,,,,,1474.0,
2850,258,2,,,,,,,,,,,,,,,,,1474.0,
2851,259,2,,,,,,,,,,,,,,,,,1472.0,
2852,259,2,,,,,,,,,,,,,,,,,1472.0,
2853,259,2,,,,,,,,,,,,,,,,,1472.0,
2854,259,2,,,,,,,,,,,,,,,,,1472.0,
2855,259,2,,,,,,,,,,,,,,,,,1472.0,
2856,260,2,,,,,,,,,,,,,,,,,1472.0,
2857,260,2,,,,,,,,,,,,,,,,,1472.0,
2858,260,2,,,,,,,,,,,,,,,,,1472.0,
2859,260,2,,,,,,,,,,,,,,,,,1472.0,
2860,260,2,,,,,,,,,,,,,,,,,1472.0,
2861,260,2,,,,,,,,,,,,,,,,,1472.0,
2862,260,2,,,,,,,,,,,,,,,,,1472.0,
2863,260,2,,,,,,,,,,,,,,,,,1472.0,
2864,260,2,,,,,,,,,,,,,,,,,1472.0,
2865,260,2,,,,,,,,,,,,,,,,,1472.0,
2866,260,2,,,,,,,,,,,,,,,,,1472.0,
2867,260,2,,,,,,,,,,,,,,,,,1472.0,
2868,260,2,,,,,,,,,,,,,,,,,1472.0,
2869,260,2,,,,,,,,,,,,,,,,,1472.0,
2870,260,2,,,,,,,,,,,,,,,,,1474.0,
2871,260,2,,,,,,,,,,,,,,,,,1474.0,
2872,260,2,,,,,,,,,,,,,,,,,1474.0,
2873,260,2,,,,,,,,,,,,,,,,,1474.0,
2874,260,2,,,,,,,,,,,,,,,,,1474.0,
2875,260,2,,,,,,,,,,,,,,,,,1474.0,
2876,260,2,,,,,,,,,,,,,,,,,1474.0,
2877,260,2,,,,,,,,,,,,,,,,,1473.0,
2878,260,2,,,,,,,,,,,,,,,,,1473.0,
2879,260,2,,,,,,,,,,,,,,,,,1473.0,
2880,260,2,,,,,,,,,,,,,,,,,1477.0,
2881,260,2,,,,,,,,,,,,,,,,,1477.0,
2882,260,2,,,,,,,,,,,,,,,,,1477.0,
2883,260,2,,,,,,,,,,,,,,,,,1477.0,
2884,260,2,,,,,,,,,,,,,,,,,1477.0,
2885,260,2,,,,,,,,,,,,,,,,,1477.0,
2886,260,2,,,,,,,,,,,,,,,,,1477.0,
2887,260,2,,,,,,,,,,,,,,,,,1477.0,
2888,262,2,,,,,,,,,,,,,,,,,1477.0,
2889,262,2,,,,,,,,,,,,,,,,,1477.0,
2890,263,2,,,,,,,,,,,,,,,,,1477.0,
2891,263,2,,,,,,,,,,,,,,,,,1477.0,
2892,263,2,,,,,,,,,,,,,,,,,1477.0,
2893,263,2,,,,,,,,,,,,,,,,,1477.0,
2894,263,2,,,,,,,,,,,,,,,,,1477.0,
2895,263,2,,,,,,,,,,,,,,,,,1477.0,
2896,263,2,,,,,,,,,,,,,,,,,1476.0,
2897,263,2,,,,,,,,,,,,,,,,,1476.0,
2898,263,2,,,,,,,,,,,,,,,,,1476.0,
2899,263,2,,,,,,,,,,,,,,,,,1476.0,
2900,264,2,,,,,,,,,,,,,,,,,1476.0,
2901,264,2,,,,,,,,,,,,,,,,,1476.0,
2902,264,2,,,,,,,,,,,,,,,,,1476.0,
2903,264,2,,,,,,,,,,,,,,,,,1476.0,
2904,264,2,,,,,,,,,,,,,,,,,1476.0,
2905,264,2,,,,,,,,,,,,,,,,,1476.0,
2906,264,2,,,,,,,,,,,,,,,,,1475.0,
2907,264,2,,,,,,,,,,,,,,,,,1475.0,
2908,264,2,,,,,,,,,,,,,,,,,1475.0,
2909,264,2,,,,,,,,,,,,,,,,,1475.0,
2910,263,2,,,,,,,,,,,,,,,,,1477.0,
2911,263,2,,,,,,,,,,,,,,,,,1477.0,
2912,263,2,,,,,,,,,,,,,,,,,1477.0,
2913,263,2,,,,,,,,,,,,,,,,,1477.0,
2914,263,2,,,,,,,,,,,,,,,,,1477.0,
2915,263,2,,,,,,,,,,,,,,,,,1477.0,
2916,263,2,,,,,,,,,,,,,,,,,1477.0,
2917,263,2,,,,,,,,,,,,,,,,,1476.0,
2918,263,2,,,,,,,,,,,,,,,,,1476.0,
2919,263,2,,,,,,,,,,,,,,,,,1476.0,
2920,262,2,,,,,,,,,,,,,,,,,1478.0,
2921,262,2,,,,,,,,,,,,,,,,,1478.0,
2922,262,2,,,,,,,,,,,,,,,,,1478.0,
2923,262,2,,,,,,,,,,,,,,,,,1478.0,
2924,262,2,,,,,,,,,,,,,,,,,1478.0,
2925,262,2,,,,,,,,,,,,,,,,,1478.0,
2926,262,2,,,,,,,,,,,,,,,,,1477.0,
2927,262,2,,,,,,,,,,,,,,,,,1477.0,
2928,262,2,,,,,,,,,,,,,,,,,1477.0,
2929,262,2,,,,,,,,,,,,,,,,,1477.0,
2930,262,2,,,,,,,,,,,,,,,,,1477.0,
2931,262,2,,,,,,,,,,,,,,,,,1476.0,
2932,262,2,,,,,,,,,,,,,,,,,1476.0,
2933,261,2,,,,,,,,,,,,,,,,,1476.0,
2934,261,2,,,,,,,,,,,,,,,,,1476.0,
2935,261,2,,,,,,,,,,,,,,,,,1476.0,
2936,261,2,,,,,,,,,,,,,,,,,1476.0,
2937,261,2,,,,,,,,,,,,,,,,,1476.0,
2938,261,2,,,,,,,,,,,,,,,,,1476.0,
2939,261,2,,,,,,,,,,,,,,,,,1476.0,
2940,262,2,,,,,,,,,,,,,,,,,1476.0,
2941,262,2,,,,,,,,,,,,,,,,,1476.0,
2942,262,2,,,,,,,,,,,,,,,,,1476.0,
2943,262,2,,,,,,,,,,,,,,,,,1476.0,
2944,262,2,,,,,,,,,,,,,,,,,1476.0,
2945,262,2,,,,,,,,,,,,,,,,,1476.0,
2946,262,2,,,,,,,,,,,,,,,,,1476.0,
2947,262,2,,,,,,,,,,,,,,,,,1476.0,
2948,262,2,,,,,,,,,,,,,,,,,1476.0,
2949,262,2,,,,,,,,,,,,,,,,,1476.0,
2950,264,2,,,,,,,,,,,,,,,,,1474.0,
2951,264,2,,,,,,,,,,,,,,,,,1474.0,
2952,265,2,,,,,,,,,,,,,,,,,1474.0,
2953,265,2,,,,,,,,,,,,,,,,,1474.0,
2954,265,2,,,,,,,,,,,,,,,,,1474.0,
2955,265,2,,,,,,,,,,,,,,,,,1474.0,
2956,265,2,,,,,,,,,,,,,,,,,1474.0,
2957,265,2,,,,,,,,,,,,,,,,,1474.0,
2958,265,2,,,,,,,,,,,,,,,,,1474.0,
2959,265,2,,,,,,,,,,,,,,,,,1474.0,
2960,265,2,,,,,,,,,,,,,,,,,1476.0,
2961,265,2,,,,,,,,,,,,,,,,,1475.0,
2962,265,2,,,,,,,,,,,,,,,,,1475.0,
2963,265,2,,,,,,,,,,,,,,,,,1475.0,
